SHIPPING_LOCATION,DEPARTMENT,CATEGORY,SUBCATEGORY,BREADCRUMBS,SKU,PRODUCT_URL,PRODUCT_NAME,BRAND,PRICE_RETAIL,PRICE_CURRENT,PRODUCT_SIZE,PROMOTION,RunDate,Month,Season,IsWinter,IsSummer,IsIceCream,Price_Change,Days_Since_Last_Price_Update
30301,Snacks,Cookies,,Snacks/Cookies,853787936,https://www.walmart.com/ip/Oatmeal-Raisin-Cookies,"Quaker Oatmeal Raisin Cookies, 12 Oz",Quaker,4.29,4.29,12,Regular,2022-12-18,12,Winter,1,0,0,0.0,0.0
60601,Frozen Foods,Ice Cream,,Frozen Foods/Ice Cream,274216489,https://www.walmart.com/ip/Chocolate-Ice-Cream,"Breyers Chocolate Ice Cream, 48 Oz",Breyers,6.99,6.99,48,Regular,2022-09-05,9,Fall,0,0,1,0.0,0.0
10001,Bakery,Cakes,,Bakery/Cakes,390438879,https://www.walmart.com/ip/Chocolate-Cake,"Betty Crocker Chocolate Cake, 15 Oz",Betty Crocker,5.99,5.99,15,Regular,2022-04-03,4,Spring,0,0,0,0.0,0.0
60601,Beverages,Water,,Beverages/Water,898862096,https://www.walmart.com/ip/Purified-Water,"Nestle Purified Water, 24 Pack",Nestle,4.99,4.99,24,Regular,2022-04-02,4,Spring,0,0,0,0.0,0.0
30301,Beverages,Juice,,Beverages/Juice,729889750,https://www.walmart.com/ip/Orange-Juice,"Tropicana Orange Juice, 64 Oz",Tropicana,3.99,3.99,64,Regular,2022-02-02,2,Winter,1,0,0,0.0,0.0
90001,Snacks,Cookies,,Snacks/Cookies,832542231,https://www.walmart.com/ip/Oatmeal-Raisin-Cookies,"Quaker Oatmeal Raisin Cookies, 12 Oz",Quaker,4.29,4.29,12,Regular,2022-03-26,3,Spring,0,0,0,0.0,0.0
10001,Bakery,Cakes,,Bakery/Cakes,460386308,https://www.walmart.com/ip/Chocolate-Cake,"Betty Crocker Chocolate Cake, 15 Oz",Betty Crocker,5.99,5.99,15,Regular,2022-07-16,7,Summer,0,1,0,0.0,0.0
79936,Deli,"Hummus, Dips, & Salsa",,"Deli/Hummus, Dips, & Salsa",562228275,https://www.walmart.com/ip/Garlic-Hummus,"Marketside Garlic Hummus, 10 Oz",Marketside,2.67,2.67,10,Regular,2022-04-18,4,Spring,0,0,0,0.0,0.0
10001,Deli,Cheese,,Deli/Cheese,660987990,https://www.walmart.com/ip/Mozzarella-Cheese,"Sargento Mozzarella Cheese, 8 Oz",Sargento,3.49,3.49,8,Regular,2022-03-23,3,Spring,0,0,0,0.0,0.0
79936,Snacks,Chips,,Snacks/Chips,875110306,https://www.walmart.com/ip/Tortilla-Chips,"Tostitos Tortilla Chips, 10 Oz",Tostitos,3.49,3.49,10,Regular,2022-07-15,7,Summer,0,1,0,0.0,0.0
10001,Snacks,Chips,,Snacks/Chips,145345903,https://www.walmart.com/ip/Tortilla-Chips,"Tostitos Tortilla Chips, 10 Oz",Tostitos,3.49,3.49,10,Regular,2022-10-26,10,Fall,0,0,0,0.0,0.0
10001,Beverages,Juice,,Beverages/Juice,847189791,https://www.walmart.com/ip/Apple-Juice,"Mott's Apple Juice, 64 Oz",Mott's,3.49,3.49,64,Regular,2022-03-10,3,Spring,0,0,0,0.0,0.0
90001,Beverages,Juice,,Beverages/Juice,698005175,https://www.walmart.com/ip/Orange-Juice,"Tropicana Orange Juice, 64 Oz",Tropicana,3.99,3.99,64,Regular,2022-10-04,10,Fall,0,0,0,0.0,0.0
90001,Bakery,Pastries,,Bakery/Pastries,597566465,https://www.walmart.com/ip/Danish-Pastry,"Entenmann's Danish Pastry, 12 Oz",Entenmann's,4.99,4.99,12,Regular,2022-08-15,8,Summer,0,1,0,0.0,0.0
90001,Snacks,Chips,,Snacks/Chips,263058008,https://www.walmart.com/ip/Potato-Chips,"Lay's Potato Chips, 8 Oz",Lay's,2.99,2.99,8,Regular,2022-03-01,3,Spring,0,0,0,0.0,0.0
60601,Frozen Foods,Ice Cream,,Frozen Foods/Ice Cream,702432121,https://www.walmart.com/ip/Vanilla-Ice-Cream,"Haagen-Dazs Vanilla Ice Cream, 14 Oz",Haagen-Dazs,4.99,4.99,14,Winter Discount,2022-01-22,1,Winter,1,0,1,0.0,0.0
79936,Snacks,Cookies,,Snacks/Cookies,648618670,https://www.walmart.com/ip/Chocolate-Chip-Cookies,"Chips Ahoy Chocolate Chip Cookies, 13 Oz",Chips Ahoy,4.29,4.29,13,Regular,2022-05-05,5,Spring,0,0,0,0.0,0.0
90001,Snacks,Cookies,,Snacks/Cookies,554630922,https://www.walmart.com/ip/Chocolate-Chip-Cookies,"Chips Ahoy Chocolate Chip Cookies, 13 Oz",Chips Ahoy,4.29,4.29,13,Regular,2022-10-27,10,Fall,0,0,0,0.0,0.0
30301,Frozen Foods,Frozen Vegetables,,Frozen Foods/Frozen Vegetables,809574617,https://www.walmart.com/ip/Mixed-Vegetables,"Birds Eye Mixed Vegetables, 16 Oz",Birds Eye,2.49,2.49,16,Regular,2022-01-13,1,Winter,1,0,0,0.0,0.0
79936,Beverages,Soda,,Beverages/Soda,761979795,https://www.walmart.com/ip/Cola,"Coca-Cola Cola, 2 L",Coca-Cola,1.99,1.99,2,Regular,2022-12-13,12,Winter,1,0,0,0.0,0.0
10001,Bakery,Cakes,,Bakery/Cakes,326642080,https://www.walmart.com/ip/Chocolate-Cake,"Betty Crocker Chocolate Cake, 15 Oz",Betty Crocker,5.99,5.99,15,Regular,2022-05-25,5,Spring,0,0,0,0.0,0.0
79936,Frozen Foods,Frozen Vegetables,,Frozen Foods/Frozen Vegetables,420758060,https://www.walmart.com/ip/Spinach,"Green Giant Spinach, 16 Oz",Green Giant,2.49,2.49,16,Regular,2022-02-18,2,Winter,1,0,0,0.0,0.0
90001,Bakery,Pastries,,Bakery/Pastries,202460092,https://www.walmart.com/ip/Cinnamon-Rolls,"Pillsbury Cinnamon Rolls, 8 Oz",Pillsbury,3.49,3.49,8,Regular,2022-09-20,9,Fall,0,0,0,0.0,0.0
10001,Beverages,Water,,Beverages/Water,364425212,https://www.walmart.com/ip/Spring-Water,"Poland Spring Spring Water, 24 Pack",Poland Spring,4.99,4.99,24,Regular,2022-05-07,5,Spring,0,0,0,0.0,0.0
10001,Bakery,Pastries,,Bakery/Pastries,710901089,https://www.walmart.com/ip/Danish-Pastry,"Entenmann's Danish Pastry, 12 Oz",Entenmann's,4.99,4.99,12,Regular,2022-01-04,1,Winter,1,0,0,0.0,0.0
30301,Deli,Prepared Meals,,Deli/Prepared Meals,855472169,https://www.walmart.com/ip/Chicken-Alfredo,"Stouffer's Chicken Alfredo, 12 Oz",Stouffer's,4.99,4.99,12,Regular,2022-11-21,11,Fall,0,0,0,0.0,0.0
79936,Bakery,Bread,,Bakery/Bread,903179694,https://www.walmart.com/ip/Whole-Wheat-Bread,"Arnold Whole Wheat Bread, 20 Oz",Arnold,2.99,2.99,20,Regular,2022-07-28,7,Summer,0,1,0,0.0,0.0
10001,Frozen Foods,Frozen Meals,,Frozen Foods/Frozen Meals,994602119,https://www.walmart.com/ip/Frozen-Burritos,"El Monterey Frozen Burritos, 10 Pack",El Monterey,7.49,7.49,10,Regular,2022-02-15,2,Winter,1,0,0,0.0,0.0
30301,Snacks,Nuts & Seeds,,Snacks/Nuts & Seeds,453033866,https://www.walmart.com/ip/Sunflower-Seeds,"David Sunflower Seeds, 8 Oz",David,3.49,3.49,8,Regular,2022-12-18,12,Winter,1,0,0,0.0,0.0
30301,Frozen Foods,Frozen Meals,,Frozen Foods/Frozen Meals,104759915,https://www.walmart.com/ip/Frozen-Pizza,"DiGiorno Frozen Pizza, 30 Oz",DiGiorno,6.99,6.99,30,Regular,2022-05-27,5,Spring,0,0,0,0.0,0.0
30301,Frozen Foods,Ice Cream,,Frozen Foods/Ice Cream,488844970,https://www.walmart.com/ip/Chocolate-Ice-Cream,"Breyers Chocolate Ice Cream, 48 Oz",Breyers,6.99,6.99,48,Summer Premium,2022-06-21,6,Summer,0,1,1,0.0,0.0
90001,Bakery,Bread,,Bakery/Bread,333255657,https://www.walmart.com/ip/White-Bread,"Wonder White Bread, 20 Oz",Wonder,2.49,2.49,20,Regular,2022-12-19,12,Winter,1,0,0,0.0,0.0
79936,Beverages,Water,,Beverages/Water,360755522,https://www.walmart.com/ip/Spring-Water,"Poland Spring Spring Water, 24 Pack",Poland Spring,4.99,4.99,24,Regular,2022-12-13,12,Winter,1,0,0,0.0,0.0
30301,Snacks,Chips,,Snacks/Chips,903369215,https://www.walmart.com/ip/Potato-Chips,"Lay's Potato Chips, 8 Oz",Lay's,2.99,2.99,8,Regular,2022-02-20,2,Winter,1,0,0,0.0,0.0
30301,Beverages,Juice,,Beverages/Juice,294523865,https://www.walmart.com/ip/Apple-Juice,"Mott's Apple Juice, 64 Oz",Mott's,3.49,3.49,64,Regular,2022-04-27,4,Spring,0,0,0,0.0,0.0
30301,Frozen Foods,Frozen Meals,,Frozen Foods/Frozen Meals,242152076,https://www.walmart.com/ip/Frozen-Pizza,"DiGiorno Frozen Pizza, 30 Oz",DiGiorno,6.99,6.99,30,Regular,2022-11-20,11,Fall,0,0,0,0.0,0.0
30301,Beverages,Water,,Beverages/Water,422683219,https://www.walmart.com/ip/Purified-Water,"Nestle Purified Water, 24 Pack",Nestle,4.99,4.99,24,Regular,2022-01-09,1,Winter,1,0,0,0.0,0.0
10001,Beverages,Water,,Beverages/Water,298577450,https://www.walmart.com/ip/Spring-Water,"Poland Spring Spring Water, 24 Pack",Poland Spring,4.99,4.99,24,Regular,2022-01-20,1,Winter,1,0,0,0.0,0.0
79936,Beverages,Soda,,Beverages/Soda,300191507,https://www.walmart.com/ip/Cola,"Coca-Cola Cola, 2 L",Coca-Cola,1.99,1.99,2,Regular,2022-12-30,12,Winter,1,0,0,0.0,0.0
79936,Snacks,Cookies,,Snacks/Cookies,408708117,https://www.walmart.com/ip/Chocolate-Chip-Cookies,"Chips Ahoy Chocolate Chip Cookies, 13 Oz",Chips Ahoy,4.29,4.29,13,Regular,2022-03-15,3,Spring,0,0,0,0.0,0.0
90001,Deli,Cheese,,Deli/Cheese,473189264,https://www.walmart.com/ip/Mozzarella-Cheese,"Sargento Mozzarella Cheese, 8 Oz",Sargento,3.49,3.49,8,Regular,2022-02-16,2,Winter,1,0,0,0.0,0.0
60601,Snacks,Nuts & Seeds,,Snacks/Nuts & Seeds,736033129,https://www.walmart.com/ip/Sunflower-Seeds,"David Sunflower Seeds, 8 Oz",David,3.49,3.49,8,Regular,2022-11-15,11,Fall,0,0,0,0.0,0.0
79936,Deli,Prepared Meals,,Deli/Prepared Meals,969579010,https://www.walmart.com/ip/Beef-Stroganoff,"Stouffer's Beef Stroganoff, 12 Oz",Stouffer's,4.99,4.99,12,Regular,2022-04-21,4,Spring,0,0,0,0.0,0.0
90001,Bakery,Pastries,,Bakery/Pastries,893760366,https://www.walmart.com/ip/Cinnamon-Rolls,"Pillsbury Cinnamon Rolls, 8 Oz",Pillsbury,3.49,3.49,8,Regular,2022-09-23,9,Fall,0,0,0,0.0,0.0
10001,Beverages,Water,,Beverages/Water,854381425,https://www.walmart.com/ip/Purified-Water,"Nestle Purified Water, 24 Pack",Nestle,4.99,4.99,24,Regular,2022-03-14,3,Spring,0,0,0,0.0,0.0
30301,Frozen Foods,Ice Cream,,Frozen Foods/Ice Cream,323339311,https://www.walmart.com/ip/Chocolate-Ice-Cream,"Breyers Chocolate Ice Cream, 48 Oz",Breyers,6.99,6.99,48,Summer Premium,2022-08-14,8,Summer,0,1,1,0.0,0.0
10001,Snacks,Nuts & Seeds,,Snacks/Nuts & Seeds,534474981,https://www.walmart.com/ip/Almonds,"Blue Diamond Almonds, 6 Oz",Blue Diamond,5.99,5.99,6,Regular,2022-10-19,10,Fall,0,0,0,0.0,0.0
79936,Deli,"Hummus, Dips, & Salsa",,"Deli/Hummus, Dips, & Salsa",305850815,https://www.walmart.com/ip/Classic-Hummus,"Marketside Classic Hummus, 10 Oz",Marketside,2.67,2.67,10,Regular,2022-06-28,6,Summer,0,1,0,0.0,0.0
30301,Bakery,Pastries,,Bakery/Pastries,903170758,https://www.walmart.com/ip/Cinnamon-Rolls,"Pillsbury Cinnamon Rolls, 8 Oz",Pillsbury,3.49,3.49,8,Regular,2022-10-29,10,Fall,0,0,0,0.0,0.0
10001,Beverages,Soda,,Beverages/Soda,614744356,https://www.walmart.com/ip/Cola,"Coca-Cola Cola, 2 L",Coca-Cola,1.99,1.99,2,Regular,2022-02-15,2,Winter,1,0,0,0.0,0.0
30301,Frozen Foods,Frozen Vegetables,,Frozen Foods/Frozen Vegetables,705969361,https://www.walmart.com/ip/Mixed-Vegetables,"Birds Eye Mixed Vegetables, 16 Oz",Birds Eye,2.49,2.49,16,Regular,2022-11-21,11,Fall,0,0,0,0.0,0.0
60601,Deli,"Hummus, Dips, & Salsa",,"Deli/Hummus, Dips, & Salsa",240246952,https://www.walmart.com/ip/Roasted-Red-Pepper-Hummus,"Marketside Roasted Red Pepper Hummus, 10 Oz",Marketside,2.67,2.67,10,Regular,2022-10-05,10,Fall,0,0,0,0.0,0.0
90001,Frozen Foods,Frozen Meals,,Frozen Foods/Frozen Meals,530004617,https://www.walmart.com/ip/Frozen-Burritos,"El Monterey Frozen Burritos, 10 Pack",El Monterey,7.49,7.49,10,Regular,2022-07-21,7,Summer,0,1,0,0.0,0.0
30301,Frozen Foods,Frozen Meals,,Frozen Foods/Frozen Meals,101852334,https://www.walmart.com/ip/Frozen-Pizza,"DiGiorno Frozen Pizza, 30 Oz",DiGiorno,6.99,6.99,30,Regular,2022-03-30,3,Spring,0,0,0,0.0,0.0
90001,Beverages,Soda,,Beverages/Soda,702014746,https://www.walmart.com/ip/Lemon-Lime-Soda,"Sprite Lemon-Lime Soda, 2 L",Sprite,1.99,1.99,2,Regular,2022-03-08,3,Spring,0,0,0,0.0,0.0
79936,Frozen Foods,Ice Cream,,Frozen Foods/Ice Cream,549225612,https://www.walmart.com/ip/Vanilla-Ice-Cream,"Haagen-Dazs Vanilla Ice Cream, 14 Oz",Haagen-Dazs,4.99,4.99,14,Summer Premium,2022-07-27,7,Summer,0,1,1,0.0,0.0
30301,Deli,"Hummus, Dips, & Salsa",,"Deli/Hummus, Dips, & Salsa",452639872,https://www.walmart.com/ip/Classic-Hummus,"Marketside Classic Hummus, 10 Oz",Marketside,2.67,2.67,10,Regular,2022-04-12,4,Spring,0,0,0,0.0,0.0
10001,Bakery,Bread,,Bakery/Bread,506520268,https://www.walmart.com/ip/White-Bread,"Wonder White Bread, 20 Oz",Wonder,2.49,2.49,20,Regular,2022-12-22,12,Winter,1,0,0,0.0,0.0
90001,Beverages,Soda,,Beverages/Soda,483340668,https://www.walmart.com/ip/Cola,"Coca-Cola Cola, 2 L",Coca-Cola,1.99,1.99,2,Regular,2022-07-02,7,Summer,0,1,0,0.0,0.0
10001,Frozen Foods,Frozen Vegetables,,Frozen Foods/Frozen Vegetables,288683678,https://www.walmart.com/ip/Mixed-Vegetables,"Birds Eye Mixed Vegetables, 16 Oz",Birds Eye,2.49,2.49,16,Regular,2022-09-25,9,Fall,0,0,0,0.0,0.0
10001,Deli,"Hummus, Dips, & Salsa",,"Deli/Hummus, Dips, & Salsa",314693799,https://www.walmart.com/ip/Roasted-Red-Pepper-Hummus,"Marketside Roasted Red Pepper Hummus, 10 Oz",Marketside,2.67,2.67,10,Regular,2022-02-14,2,Winter,1,0,0,0.0,0.0
10001,Deli,"Hummus, Dips, & Salsa",,"Deli/Hummus, Dips, & Salsa",546732749,https://www.walmart.com/ip/Garlic-Hummus,"Marketside Garlic Hummus, 10 Oz",Marketside,2.67,2.67,10,Regular,2022-10-10,10,Fall,0,0,0,0.0,0.0
10001,Beverages,Juice,,Beverages/Juice,789174195,https://www.walmart.com/ip/Apple-Juice,"Mott's Apple Juice, 64 Oz",Mott's,3.49,3.49,64,Regular,2022-01-14,1,Winter,1,0,0,0.0,0.0
30301,Beverages,Water,,Beverages/Water,416419835,https://www.walmart.com/ip/Purified-Water,"Nestle Purified Water, 24 Pack",Nestle,4.99,4.99,24,Regular,2022-10-04,10,Fall,0,0,0,0.0,0.0
60601,Bakery,Cakes,,Bakery/Cakes,693102276,https://www.walmart.com/ip/Vanilla-Cake,"Duncan Hines Vanilla Cake, 15 Oz",Duncan Hines,5.99,5.99,15,Regular,2022-12-23,12,Winter,1,0,0,0.0,0.0
90001,Bakery,Cakes,,Bakery/Cakes,458436829,https://www.walmart.com/ip/Chocolate-Cake,"Betty Crocker Chocolate Cake, 15 Oz",Betty Crocker,5.99,5.99,15,Regular,2022-08-07,8,Summer,0,1,0,0.0,0.0
79936,Snacks,Nuts & Seeds,,Snacks/Nuts & Seeds,492867954,https://www.walmart.com/ip/Almonds,"Blue Diamond Almonds, 6 Oz",Blue Diamond,5.99,5.99,6,Regular,2022-08-11,8,Summer,0,1,0,0.0,0.0
60601,Bakery,Bread,,Bakery/Bread,986869781,https://www.walmart.com/ip/Whole-Wheat-Bread,"Arnold Whole Wheat Bread, 20 Oz",Arnold,2.99,2.99,20,Regular,2022-03-05,3,Spring,0,0,0,0.0,0.0
30301,Bakery,Pastries,,Bakery/Pastries,202105133,https://www.walmart.com/ip/Danish-Pastry,"Entenmann's Danish Pastry, 12 Oz",Entenmann's,4.99,4.99,12,Regular,2022-04-06,4,Spring,0,0,0,0.0,0.0
30301,Deli,Prepared Meals,,Deli/Prepared Meals,690210729,https://www.walmart.com/ip/Beef-Stroganoff,"Stouffer's Beef Stroganoff, 12 Oz",Stouffer's,4.99,4.99,12,Regular,2022-04-02,4,Spring,0,0,0,0.0,0.0
79936,Deli,Prepared Meals,,Deli/Prepared Meals,788718169,https://www.walmart.com/ip/Chicken-Alfredo,"Stouffer's Chicken Alfredo, 12 Oz",Stouffer's,4.99,4.99,12,Regular,2022-06-28,6,Summer,0,1,0,0.0,0.0
30301,Beverages,Juice,,Beverages/Juice,205537447,https://www.walmart.com/ip/Apple-Juice,"Mott's Apple Juice, 64 Oz",Mott's,3.49,3.49,64,Regular,2022-12-15,12,Winter,1,0,0,0.0,0.0
10001,Frozen Foods,Frozen Meals,,Frozen Foods/Frozen Meals,308691080,https://www.walmart.com/ip/Frozen-Pizza,"DiGiorno Frozen Pizza, 30 Oz",DiGiorno,6.99,6.99,30,Regular,2022-09-05,9,Fall,0,0,0,0.0,0.0
60601,Bakery,Bread,,Bakery/Bread,476795600,https://www.walmart.com/ip/Whole-Wheat-Bread,"Arnold Whole Wheat Bread, 20 Oz",Arnold,2.99,2.99,20,Regular,2022-09-29,9,Fall,0,0,0,0.0,0.0
79936,Bakery,Pastries,,Bakery/Pastries,332649446,https://www.walmart.com/ip/Cinnamon-Rolls,"Pillsbury Cinnamon Rolls, 8 Oz",Pillsbury,3.49,3.49,8,Regular,2022-10-19,10,Fall,0,0,0,0.0,0.0
60601,Snacks,Cookies,,Snacks/Cookies,220308914,https://www.walmart.com/ip/Chocolate-Chip-Cookies,"Chips Ahoy Chocolate Chip Cookies, 13 Oz",Chips Ahoy,4.29,4.29,13,Regular,2022-02-18,2,Winter,1,0,0,0.0,0.0
90001,Bakery,Cakes,,Bakery/Cakes,212528439,https://www.walmart.com/ip/Vanilla-Cake,"Duncan Hines Vanilla Cake, 15 Oz",Duncan Hines,5.99,5.99,15,Regular,2022-06-20,6,Summer,0,1,0,0.0,0.0
90001,Deli,Prepared Meals,,Deli/Prepared Meals,721962071,https://www.walmart.com/ip/Chicken-Alfredo,"Stouffer's Chicken Alfredo, 12 Oz",Stouffer's,4.99,4.99,12,Regular,2022-05-11,5,Spring,0,0,0,0.0,0.0
10001,Deli,Prepared Meals,,Deli/Prepared Meals,258877352,https://www.walmart.com/ip/Beef-Stroganoff,"Stouffer's Beef Stroganoff, 12 Oz",Stouffer's,4.99,4.99,12,Regular,2022-09-12,9,Fall,0,0,0,0.0,0.0
60601,Frozen Foods,Ice Cream,,Frozen Foods/Ice Cream,942179096,https://www.walmart.com/ip/Chocolate-Ice-Cream,"Breyers Chocolate Ice Cream, 48 Oz",Breyers,6.99,6.99,48,Regular,2022-04-01,4,Spring,0,0,1,0.0,0.0
79936,Beverages,Juice,,Beverages/Juice,798690833,https://www.walmart.com/ip/Apple-Juice,"Mott's Apple Juice, 64 Oz",Mott's,3.49,3.49,64,Regular,2022-09-24,9,Fall,0,0,0,0.0,0.0
79936,Frozen Foods,Frozen Meals,,Frozen Foods/Frozen Meals,483208678,https://www.walmart.com/ip/Frozen-Pizza,"DiGiorno Frozen Pizza, 30 Oz",DiGiorno,6.99,6.99,30,Regular,2022-04-09,4,Spring,0,0,0,0.0,0.0
79936,Beverages,Juice,,Beverages/Juice,889274472,https://www.walmart.com/ip/Orange-Juice,"Tropicana Orange Juice, 64 Oz",Tropicana,3.99,3.99,64,Regular,2022-06-11,6,Summer,0,1,0,0.0,0.0
79936,Snacks,Chips,,Snacks/Chips,801339257,https://www.walmart.com/ip/Tortilla-Chips,"Tostitos Tortilla Chips, 10 Oz",Tostitos,3.49,3.49,10,Regular,2022-03-19,3,Spring,0,0,0,0.0,0.0
79936,Frozen Foods,Ice Cream,,Frozen Foods/Ice Cream,487434747,https://www.walmart.com/ip/Chocolate-Ice-Cream,"Breyers Chocolate Ice Cream, 48 Oz",Breyers,6.99,6.99,48,Regular,2022-03-22,3,Spring,0,0,1,0.0,0.0
60601,Frozen Foods,Frozen Vegetables,,Frozen Foods/Frozen Vegetables,999786791,https://www.walmart.com/ip/Spinach,"Green Giant Spinach, 16 Oz",Green Giant,2.49,2.49,16,Regular,2022-10-26,10,Fall,0,0,0,0.0,0.0
10001,Frozen Foods,Ice Cream,,Frozen Foods/Ice Cream,429955152,https://www.walmart.com/ip/Chocolate-Ice-Cream,"Breyers Chocolate Ice Cream, 48 Oz",Breyers,6.99,6.99,48,Regular,2022-04-12,4,Spring,0,0,1,0.0,0.0
90001,Bakery,Bread,,Bakery/Bread,866923195,https://www.walmart.com/ip/White-Bread,"Wonder White Bread, 20 Oz",Wonder,2.49,2.49,20,Regular,2022-09-14,9,Fall,0,0,0,0.0,0.0
90001,Bakery,Cakes,,Bakery/Cakes,255490223,https://www.walmart.com/ip/Chocolate-Cake,"Betty Crocker Chocolate Cake, 15 Oz",Betty Crocker,5.99,5.99,15,Regular,2022-07-03,7,Summer,0,1,0,0.0,0.0
10001,Beverages,Water,,Beverages/Water,299543722,https://www.walmart.com/ip/Spring-Water,"Poland Spring Spring Water, 24 Pack",Poland Spring,4.99,4.99,24,Regular,2022-06-15,6,Summer,0,1,0,0.0,0.0
79936,Frozen Foods,Frozen Meals,,Frozen Foods/Frozen Meals,280486716,https://www.walmart.com/ip/Frozen-Pizza,"DiGiorno Frozen Pizza, 30 Oz",DiGiorno,6.99,6.99,30,Regular,2022-06-24,6,Summer,0,1,0,0.0,0.0
10001,Beverages,Water,,Beverages/Water,428801355,https://www.walmart.com/ip/Purified-Water,"Nestle Purified Water, 24 Pack",Nestle,4.99,4.99,24,Regular,2022-03-01,3,Spring,0,0,0,0.0,0.0
90001,Snacks,Chips,,Snacks/Chips,843025204,https://www.walmart.com/ip/Tortilla-Chips,"Tostitos Tortilla Chips, 10 Oz",Tostitos,3.49,3.49,10,Regular,2022-03-18,3,Spring,0,0,0,0.0,0.0
10001,Frozen Foods,Frozen Vegetables,,Frozen Foods/Frozen Vegetables,929443164,https://www.walmart.com/ip/Spinach,"Green Giant Spinach, 16 Oz",Green Giant,2.49,2.49,16,Regular,2022-05-19,5,Spring,0,0,0,0.0,0.0
90001,Beverages,Juice,,Beverages/Juice,481144493,https://www.walmart.com/ip/Apple-Juice,"Mott's Apple Juice, 64 Oz",Mott's,3.49,3.49,64,Regular,2022-06-29,6,Summer,0,1,0,0.0,0.0
90001,Beverages,Soda,,Beverages/Soda,169711667,https://www.walmart.com/ip/Cola,"Coca-Cola Cola, 2 L",Coca-Cola,1.99,1.99,2,Regular,2022-09-09,9,Fall,0,0,0,0.0,0.0
60601,Beverages,Soda,,Beverages/Soda,675456939,https://www.walmart.com/ip/Lemon-Lime-Soda,"Sprite Lemon-Lime Soda, 2 L",Sprite,1.99,1.99,2,Regular,2022-08-31,8,Summer,0,1,0,0.0,0.0
79936,Frozen Foods,Frozen Vegetables,,Frozen Foods/Frozen Vegetables,955818044,https://www.walmart.com/ip/Mixed-Vegetables,"Birds Eye Mixed Vegetables, 16 Oz",Birds Eye,2.49,2.49,16,Regular,2022-12-17,12,Winter,1,0,0,0.0,0.0
60601,Snacks,Nuts & Seeds,,Snacks/Nuts & Seeds,416846304,https://www.walmart.com/ip/Sunflower-Seeds,"David Sunflower Seeds, 8 Oz",David,3.49,3.49,8,Regular,2022-05-23,5,Spring,0,0,0,0.0,0.0
10001,Frozen Foods,Ice Cream,,Frozen Foods/Ice Cream,251604433,https://www.walmart.com/ip/Vanilla-Ice-Cream,"Haagen-Dazs Vanilla Ice Cream, 14 Oz",Haagen-Dazs,4.99,4.99,14,Winter Discount,2022-02-14,2,Winter,1,0,1,0.0,0.0
60601,Deli,"Hummus, Dips, & Salsa",,"Deli/Hummus, Dips, & Salsa",607844639,https://www.walmart.com/ip/Classic-Hummus,"Marketside Classic Hummus, 10 Oz",Marketside,2.67,2.67,10,Regular,2022-06-06,6,Summer,0,1,0,0.0,0.0
30301,Beverages,Water,,Beverages/Water,296170456,https://www.walmart.com/ip/Purified-Water,"Nestle Purified Water, 24 Pack",Nestle,4.99,4.99,24,Regular,2022-06-26,6,Summer,0,1,0,0.0,0.0
30301,Snacks,Chips,,Snacks/Chips,647327435,https://www.walmart.com/ip/Tortilla-Chips,"Tostitos Tortilla Chips, 10 Oz",Tostitos,3.49,3.49,10,Regular,2022-01-29,1,Winter,1,0,0,0.0,0.0
79936,Snacks,Cookies,,Snacks/Cookies,622323682,https://www.walmart.com/ip/Oatmeal-Raisin-Cookies,"Quaker Oatmeal Raisin Cookies, 12 Oz",Quaker,4.29,4.29,12,Regular,2022-12-19,12,Winter,1,0,0,0.0,0.0
60601,Snacks,Chips,,Snacks/Chips,221918643,https://www.walmart.com/ip/Tortilla-Chips,"Tostitos Tortilla Chips, 10 Oz",Tostitos,3.49,3.49,10,Regular,2022-01-23,1,Winter,1,0,0,0.0,0.0
79936,Beverages,Juice,,Beverages/Juice,476908508,https://www.walmart.com/ip/Orange-Juice,"Tropicana Orange Juice, 64 Oz",Tropicana,3.99,3.99,64,Regular,2022-07-07,7,Summer,0,1,0,0.0,0.0
30301,Bakery,Cakes,,Bakery/Cakes,271547211,https://www.walmart.com/ip/Chocolate-Cake,"Betty Crocker Chocolate Cake, 15 Oz",Betty Crocker,5.99,5.99,15,Regular,2022-11-19,11,Fall,0,0,0,0.0,0.0
10001,Deli,Cheese,,Deli/Cheese,728918063,https://www.walmart.com/ip/Cheddar-Cheese,"Kraft Cheddar Cheese, 8 Oz",Kraft,3.49,3.49,8,Regular,2022-03-11,3,Spring,0,0,0,0.0,0.0
10001,Snacks,Cookies,,Snacks/Cookies,122429890,https://www.walmart.com/ip/Oatmeal-Raisin-Cookies,"Quaker Oatmeal Raisin Cookies, 12 Oz",Quaker,4.29,4.29,12,Regular,2022-09-24,9,Fall,0,0,0,0.0,0.0
79936,Snacks,Chips,,Snacks/Chips,267955163,https://www.walmart.com/ip/Potato-Chips,"Lay's Potato Chips, 8 Oz",Lay's,2.99,2.99,8,Regular,2022-10-21,10,Fall,0,0,0,0.0,0.0
79936,Deli,Cheese,,Deli/Cheese,808284291,https://www.walmart.com/ip/Cheddar-Cheese,"Kraft Cheddar Cheese, 8 Oz",Kraft,3.49,3.49,8,Regular,2022-04-19,4,Spring,0,0,0,0.0,0.0
